PUMA,TYPE,BLD,NP,RNTP,SNAP,RMSP,VEH,HINCP,TANF,WGTP,HHT,NOC,UTIL,SERIALNO,SS,POVPIP,INC_TYPE
120,female head,apartment,2,950,0,3,1,69000,0,26,3,1,70,2018HU0902843,0,406,variable
121,married,house,3,1200,0,7,2,69000,0,23,1,0,300,2018HU0928154,0,359,variable
117,married,apartment,2,970,0,1,1,69000,0,17,1,0,70,2018HU0933578,0,418,variable
118,married,house,2,300,0,3,3,69000,0,7,1,0,200,2018HU0983771,0,414,variable
114,married,apartment,2,660,0,4,2,69000,0,33,1,0,90,2018HU1010352,0,418,variable
120,married,apartment,3,1200,0,6,3,69000,0,13,1,1,150,2018HU1124075,0,342,variable
102,married,apartment,2,700,0,4,6,69000,0,21,1,0,100,2019HU0286172,0,410,variable
120,female head,apartment,3,1300,1,5,2,69000,0,20,3,0,150,2019HU0412355,0,407,variable
110,female head,apartment,2,1600,0,2,2,69000,0,7,7,0,130,2019HU0627527,0,377,variable
117,married,house,3,930,0,6,1,69000,0,14,1,1,70,2019HU0642556,0,340,variable
104,male head,apartment,2,1500,0,8,2,69000,0,9,2,0,90,2019HU0652142,0,404,variable
128,married,apartment,2,800,0,3,2,69000,0,18,1,0,210,2019HU0706053,0,407,variable
118,female head,apartment,4,580,0,2,1,69000,0,38,3,1,150,2019HU0923353,0,260,variable
104,male head,house,2,1300,0,3,2,69000,0,12,5,0,120,2019HU1052448,0,342,variable
116,married,house,5,600,0,5,3,69000,0,7,1,1,450,2019HU1123253,0,222,variable
108,female head,apartment,1,900,0,3,1,69000,0,22,6,0,40,2019HU1285068,0,501,variable
113,male head,apartment,1,1400,0,5,1,69000,0,26,4,0,130,2.02E+12,4000,501,variable
120,female head,apartment,2,1100,0,3,2,69000,0,13,3,0,110,2018HU0543928,9000,465,variable
119,married,apartment,8,700,1,4,4,69000,0,9,1,0,130,2019HU0963541,12000,161,variable
112,female head,apartment,1,1100,0,4,0,69000,0,15,6,0,0,2.02E+12,21000,501,variable
107,married,apartment,2,1100,0,6,1,69000,0,15,1,0,80,2018HU0632500,22000,462,variable
103,male head,house,2,1200,0,5,2,69000,0,35,2,0,400,2018HU1097166,35000,414,variable
117,married,house,6,550,0,5,4,69090,90,36,1,0,240,2.02E+12,0,202,variable
107,male head,apartment,1,1200,0,1,1,69100,0,23,4,0,0,2.02E+12,0,501,variable
110,female head,house,3,1200,0,5,3,69100,0,10,7,0,100,2.02E+12,0,295,variable
107,married,apartment,3,1600,0,3,2,69100,0,42,1,0,280,2018HU0603363,0,355,variable
106,female head,apartment,1,970,0,5,1,69100,0,12,6,0,80,2.02E+12,17000,501,variable
128,male head,apartment,3,850,0,4,1,69150,0,13,2,1,130,2.02E+12,0,357,variable
120,female head,apartment,1,830,0,3,1,69200,0,54,6,0,70,2.02E+12,0,501,variable
105,male head,apartment,4,700,1,4,2,69200,0,25,2,0,290,2.02E+12,0,273,variable
117,female head,house,2,920,0,5,2,69200,0,32,3,0,140,2019HU1266689,0,410,variable
114,male head,house,2,930,0,4,2,69200,0,9,5,0,170,2019HU1390574,0,343,variable
114,female head,apartment,2,980,0,4,2,69200,0,14,3,0,110,2.02E+12,800,436,variable
123,married,house,6,970,1,3,4,69200,0,9,1,0,360,2.02E+12,19200,206,variable
111,married,apartment,2,1200,0,6,1,69200,0,18,1,0,200,2.02E+12,20200,470,variable
106,male head,house,3,1200,0,5,2,69200,0,14,2,0,140,2.02E+12,25200,373,variable
117,female head,apartment,2,10,0,3,1,69200,0,10,7,0,60,2019HU0466097,37000,370,variable
119,male head,house,4,780,1,7,3,69300,1300,9,2,0,330,2.02E+12,0,279,variable
104,married,house,6,780,1,6,4,69300,0,47,1,1,300,2.02E+12,0,202,variable
123,female head,house,6,600,1,5,1,69300,0,58,3,0,100,2019HU0526012,0,266,variable
105,male head,house,2,500,0,5,2,69300,0,10,2,0,0,2019HU1129703,0,411,variable
102,female head,house,3,1600,0,5,2,69300,0,43,3,0,210,2.02E+12,15000,353,variable
104,married,apartment,2,570,0,3,3,69400,0,13,1,0,280,2.02E+12,0,427,variable
118,married,house,5,850,1,5,2,69400,0,29,1,1,330,2019HU0799301,0,218,variable
109,male head,apartment,2,650,0,2,2,69400,0,62,2,0,90,2.02E+12,7800,437,variable
111,female head,house,1,1500,0,7,1,69400,0,25,6,0,180,2018HU0459046,15400,501,variable
111,male head,house,2,1500,0,5,1,69400,0,16,5,0,80,2.02E+12,20400,323,variable
102,female head,house,6,1400,0,5,3,69500,0,32,3,2,350,2.02E+12,0,212,variable
117,male head,apartment,1,1200,0,6,1,69500,0,23,4,0,100,2.02E+12,0,501,variable
101,married,house,4,660,0,4,2,69500,0,15,1,2,240,2.02E+12,0,285,variable
116,female head,house,2,1400,0,7,3,69500,0,30,3,0,110,2019HU0055576,0,413,variable
121,female head,house,3,1200,0,6,3,69500,0,16,3,0,120,2019HU0379533,0,252,variable
117,male head,apartment,2,870,0,4,2,69500,0,37,5,0,140,2019HU1152738,0,420,variable
106,married,house,2,1100,0,3,1,69500,0,66,1,0,290,2018HU0521161,21500,416,variable
106,male head,apartment,1,1100,0,3,1,69500,0,11,4,0,30,2.02E+12,26200,501,variable
107,married,trailer,3,800,0,5,2,69500,0,14,1,0,170,2.02E+12,30300,373,variable
104,male head,apartment,1,940,0,5,1,69600,0,15,4,0,130,2.02E+12,0,501,variable
128,married,apartment,2,920,0,4,1,69600,0,13,1,0,110,2019HU0691822,0,409,variable
111,female head,apartment,1,1400,0,5,1,69600,0,24,6,0,130,2019HU0674651,24200,501,variable
112,female head,house,3,1600,0,3,1,69600,0,15,3,0,100,2.02E+12,40100,410,variable
106,female head,house,2,1600,0,10,1,69600,0,19,3,0,430,2.02E+12,43200,486,variable
121,married,house,2,900,0,6,1,69700,0,22,1,0,150,2018HU0531876,0,424,variable
105,married,house,3,1200,0,6,1,69700,0,14,1,0,170,2.02E+12,50700,354,variable
113,married,house,6,1100,0,6,2,69800,0,13,1,4,250,2.02E+12,0,220,variable
101,married,house,2,1200,0,5,2,69800,0,39,1,0,200,2.02E+12,0,432,variable
103,female head,house,5,800,1,8,2,69800,0,8,3,0,120,2.02E+12,13200,233,variable
112,female head,house,2,700,0,10,2,69800,0,14,7,0,0,2.02E+12,22000,319,variable
125,married,house,6,1300,0,7,5,69900,0,59,1,3,230,2.02E+12,0,246,variable
128,married,apartment,2,800,1,5,2,69900,0,29,1,0,80,2018HU0820887,0,424,variable
117,male head,house,2,3100,0,6,2,69900,0,13,5,0,190,2019HU0483732,0,440,variable
121,female head,apartment,1,780,0,2,1,69900,0,42,6,0,100,2.02E+12,8900,501,variable
102,married,house,6,1500,0,5,0,69970,0,19,1,1,300,2019HU0008625,24870,192,variable
113,married,apartment,3,600,0,2,1,70000,0,25,1,1,70,2.02E+12,0,367,variable
116,male head,apartment,2,900,0,3,1,70000,0,49,5,0,0,2.02E+12,0,324,variable
117,female head,apartment,1,980,0,4,1,70000,0,19,6,0,150,2.02E+12,0,501,variable
122,male head,house,5,650,0,5,2,70000,0,31,2,3,320,2.02E+12,0,284,variable
123,married,apartment,2,840,0,4,2,70000,0,17,1,0,110,2.02E+12,0,441,variable
125,male head,apartment,1,640,0,3,1,70000,0,24,4,0,120,2.02E+12,0,501,variable
122,married,house,5,600,0,5,3,70000,0,25,1,3,80,2.02E+12,0,247,variable
107,married,apartment,2,830,0,4,1,70000,0,11,1,0,0,2.02E+12,0,441,variable
118,male head,house,2,1200,0,7,2,70000,0,12,5,0,170,2.02E+12,0,284,variable
100,married,house,5,1300,0,6,2,70000,0,13,1,3,220,2.02E+12,0,247,variable
111,female head,apartment,1,1000,0,4,1,70000,0,12,6,0,120,2.02E+12,0,501,variable
115,female head,house,1,1000,0,4,1,70000,0,16,6,0,260,2.02E+12,0,501,variable
103,female head,apartment,2,900,0,3,1,70000,0,18,3,1,60,2.02E+12,0,428,variable
111,male head,apartment,1,1100,0,1,1,70000,0,69,4,0,70,2.02E+12,0,501,variable
128,female head,house,1,900,0,6,1,70000,0,14,6,0,180,2.02E+12,0,501,variable
102,married,house,3,700,0,11,4,70000,0,15,1,0,300,2.02E+12,0,378,variable
105,married,house,5,1600,0,7,2,70000,0,32,1,3,100,2.02E+12,0,247,variable
120,female head,apartment,3,1100,0,5,1,70000,0,68,3,2,170,2.02E+12,0,367,variable
123,married,apartment,5,740,1,4,1,70000,0,61,1,3,200,2.02E+12,0,247,variable
128,male head,house,2,1500,0,7,2,70000,0,49,5,0,280,2.02E+12,0,446,variable
118,married,apartment,2,800,0,2,2,70000,0,7,1,0,80,2.02E+12,0,441,variable
112,female head,apartment,1,1100,0,3,1,70000,0,56,6,0,70,2.02E+12,0,501,variable
109,male head,apartment,1,1200,1,1,1,70000,0,26,4,0,40,2.02E+12,0,501,variable
104,married,apartment,2,750,0,2,2,70000,0,17,1,0,90,2.02E+12,0,441,variable
119,female head,house,2,1100,0,5,2,70000,0,12,7,0,80,2.02E+12,0,365,variable
107,married,house,4,1400,0,6,2,70000,0,27,1,2,260,2.02E+12,0,291,variable
118,married,house,6,680,1,5,4,70000,0,17,1,4,350,2.02E+12,0,221,variable
101,male head,apartment,2,880,0,4,1,70000,0,14,2,1,220,2.02E+12,0,429,variable
100,married,house,2,2700,0,9,2,70000,0,28,1,0,170,2.02E+12,0,441,variable
104,male head,apartment,1,810,0,3,2,70000,0,14,4,0,50,2.02E+12,0,501,variable
105,married,house,4,1000,0,6,3,70000,0,40,1,2,180,2.02E+12,0,290,variable
108,male head,house,1,1700,0,6,1,70000,0,22,4,0,60,2.02E+12,0,501,variable
100,married,apartment,2,1000,0,3,2,70000,0,21,1,0,120,2.02E+12,0,438,variable
122,female head,apartment,5,640,0,4,2,70000,0,15,3,3,100,2.02E+12,0,307,variable
128,married,house,6,1500,0,5,2,70000,0,55,1,3,240,2.02E+12,0,214,variable
102,married,apartment,2,550,0,4,2,70000,0,10,1,0,80,2.02E+12,0,440,variable
112,female head,house,2,1800,0,4,2,70000,0,13,7,0,0,2.02E+12,0,405,variable
104,male head,apartment,2,1000,0,4,2,70000,0,13,5,0,60,2.02E+12,0,324,variable
118,female head,apartment,3,700,0,5,1,70000,0,45,3,0,400,2.02E+12,0,375,variable
107,married,apartment,2,840,0,3,2,70000,0,41,1,0,160,2.02E+12,0,439,variable
112,male head,apartment,1,1100,0,3,1,70000,0,33,4,0,70,2.02E+12,0,501,variable
113,male head,apartment,1,760,0,2,1,70000,0,64,4,0,90,2.02E+12,0,501,variable
100,female head,house,2,1300,0,6,1,70000,0,13,3,0,90,2.02E+12,0,436,variable
115,female head,apartment,2,960,0,5,1,70000,0,15,3,1,110,2.02E+12,0,424,variable
118,female head,apartment,1,1200,0,1,1,70000,0,13,6,0,60,2.02E+12,0,501,variable
118,married,house,6,1100,0,7,1,70000,0,22,1,4,320,2.02E+12,0,220,variable
115,male head,apartment,3,1000,0,6,2,70000,0,92,5,0,120,2.02E+12,0,,variable
118,male head,house,2,1000,0,10,2,70000,0,8,5,0,380,2.02E+12,0,282,variable
108,married,house,3,1100,0,6,1,70000,0,48,1,1,150,2.02E+12,0,365,variable
116,female head,apartment,1,1300,0,4,0,70000,0,22,6,0,140,2.02E+12,0,501,variable
120,male head,apartment,2,1300,0,5,2,70000,0,15,2,0,230,2.02E+12,0,437,variable
110,male head,house,1,950,0,6,2,70000,0,56,4,0,150,2.02E+12,0,501,variable
116,male head,house,1,1100,0,3,1,70000,0,61,4,0,150,2.02E+12,0,501,variable
112,married,apartment,5,1900,0,6,3,70000,0,16,1,3,200,2.02E+12,0,246,variable
114,male head,trailer,4,520,1,5,2,70000,0,19,2,2,70,2.02E+12,0,323,variable
108,male head,apartment,2,980,0,3,3,70000,0,26,5,0,80,2.02E+12,0,387,variable
111,male head,apartment,1,1200,0,2,1,70000,0,55,4,0,130,2.02E+12,0,501,variable
104,married,apartment,3,1200,0,5,2,70000,0,14,1,1,250,2.02E+12,0,365,variable
106,male head,apartment,3,1200,0,5,1,70000,0,25,5,0,110,2.02E+12,0,200,variable
102,married,house,3,1200,0,5,3,70000,0,43,1,0,120,2.02E+12,0,376,variable
105,male head,apartment,1,670,0,3,1,70000,0,18,4,0,140,2.02E+12,0,501,variable
123,married,apartment,2,1000,0,6,2,70000,0,14,1,0,90,2.02E+12,0,436,variable
116,female head,apartment,1,700,0,3,1,70000,0,35,6,0,60,2.02E+12,0,501,variable
110,female head,apartment,1,940,0,5,1,70000,0,22,6,0,130,2.02E+12,0,501,variable
101,male head,house,4,820,0,8,2,70000,0,12,2,2,290,2.02E+12,0,283,variable
128,married,apartment,2,690,0,2,1,70000,0,68,1,0,90,2.02E+12,0,433,variable
111,female head,apartment,1,1200,0,3,1,70000,0,51,6,0,70,2.02E+12,0,501,variable
119,female head,trailer,3,440,0,5,3,70000,0,54,3,1,120,2.02E+12,0,238,variable
106,male head,apartment,1,1100,0,2,1,70000,0,29,4,0,20,2.02E+12,0,501,variable
115,female head,apartment,1,950,0,2,1,70000,0,25,6,0,50,2.02E+12,0,501,variable
106,male head,house,2,1000,0,4,2,70000,0,12,5,0,100,2.02E+12,0,320,variable
103,married,apartment,2,870,0,2,2,70000,0,14,1,0,180,2.02E+12,0,428,variable
117,male head,house,2,920,0,3,2,70000,0,36,5,0,0,2.02E+12,0,316,variable
120,male head,apartment,1,1300,0,4,1,70000,0,83,4,0,130,2.02E+12,0,501,variable
108,male head,apartment,1,940,0,4,1,70000,0,36,4,0,260,2.02E+12,0,501,variable
119,female head,house,2,900,0,4,3,70000,0,39,7,0,190,2.02E+12,0,359,variable
106,married,apartment,3,1100,0,4,2,70000,0,9,1,1,110,2.02E+12,0,362,variable
111,female head,apartment,1,990,0,3,1,70000,0,13,6,0,70,2.02E+12,0,501,variable
108,female head,apartment,2,950,0,3,1,70000,0,13,7,0,100,2.02E+12,0,393,variable
119,male head,house,4,2100,0,13,4,70000,0,8,2,0,120,2.02E+12,0,248,variable
118,male head,apartment,1,800,0,2,1,70000,0,15,4,0,60,2.02E+12,0,501,variable
114,married,house,3,1000,0,4,3,70000,0,15,1,0,200,2.02E+12,0,368,variable
128,male head,house,2,900,0,6,1,70000,0,15,2,1,80,2.02E+12,0,419,variable
109,female head,apartment,1,1300,0,4,1,70000,0,19,6,0,160,2.02E+12,0,501,variable
120,married,house,3,1200,0,4,2,70000,0,23,1,1,90,2.02E+12,0,359,variable
114,female head,house,1,1200,0,6,1,70000,0,20,6,0,130,2.02E+12,0,501,variable
104,female head,apartment,2,730,0,4,2,70000,0,14,7,0,90,2.02E+12,0,396,variable
106,female head,house,2,1000,0,8,2,70000,0,11,7,0,150,2.02E+12,0,319,variable
115,male head,house,1,950,0,6,2,70000,0,29,4,0,390,2.02E+12,0,501,variable
114,female head,apartment,2,870,0,3,2,70000,0,13,3,0,90,2.02E+12,0,433,variable
100,male head,apartment,1,1500,0,4,1,70000,0,54,4,0,140,2.02E+12,0,501,variable
110,male head,house,2,1000,0,6,2,70000,0,12,5,0,150,2.02E+12,0,357,variable
120,female head,house,6,1400,0,7,2,70000,0,49,3,4,180,2.02E+12,0,215,variable
119,married,apartment,2,1000,0,5,1,70000,0,50,1,0,160,2.02E+12,0,427,variable
110,female head,apartment,1,1100,0,4,1,70000,0,30,6,0,120,2.02E+12,0,501,variable
117,female head,apartment,2,600,0,4,2,70000,0,23,3,0,250,2.02E+12,0,429,variable
110,married,apartment,2,1300,0,2,2,70000,0,10,1,0,120,2018HU0131768,0,422,variable
116,male head,apartment,1,1400,0,3,1,70000,0,18,4,0,80,2018HU0143788,0,501,variable
103,female head,apartment,2,940,0,4,2,70000,0,9,3,0,100,2018HU0236024,0,417,variable
107,male head,house,1,700,0,6,1,70000,0,35,4,0,200,2018HU0266106,0,501,variable
109,female head,apartment,2,1300,0,4,2,70000,0,13,7,0,50,2018HU0312018,0,351,variable
108,female head,house,1,1200,0,3,1,70000,0,24,6,0,50,2018HU0356250,0,501,variable
113,male head,apartment,1,1100,0,3,1,70000,0,15,4,0,150,2018HU0357973,0,501,variable
117,male head,apartment,3,1300,0,6,3,70000,0,19,5,0,170,2018HU0359570,0,235,variable
115,female head,apartment,2,770,0,3,2,70000,0,19,7,0,40,2018HU0365938,0,313,variable
102,female head,house,1,1300,0,6,1,70000,0,15,6,0,150,2018HU0378825,0,501,variable
115,male head,house,3,850,0,4,1,70000,0,8,2,1,320,2018HU0404843,0,271,variable
120,married,apartment,4,1000,0,4,0,70000,0,17,1,0,70,2018HU0411905,0,276,variable
111,female head,house,3,1200,0,10,2,70000,0,29,3,1,130,2018HU0447244,0,354,variable
113,female head,house,2,750,0,6,1,70000,0,15,3,1,150,2018HU0540457,0,405,variable
116,female head,apartment,2,1200,0,4,2,70000,0,40,3,0,0,2018HU0547781,0,419,variable
118,male head,apartment,1,980,0,4,1,70000,0,11,4,0,180,2018HU0575459,0,501,variable
118,female head,apartment,1,1200,0,1,1,70000,0,46,6,0,30,2018HU0597414,0,501,variable
110,female head,house,1,2000,0,5,1,70000,0,13,6,0,150,2018HU0661683,0,501,variable
120,married,apartment,2,1100,0,4,2,70000,0,12,1,0,70,2018HU0680201,0,426,variable
117,male head,house,2,750,0,3,1,70000,0,26,5,0,80,2018HU0705533,0,466,variable
102,married,house,3,1000,0,4,2,70000,0,36,1,1,400,2018HU0796084,0,349,variable
102,female head,apartment,7,850,0,4,2,70000,0,31,3,3,110,2018HU0896095,0,182,variable
112,male head,house,2,2000,0,7,2,70000,0,15,5,0,150,2018HU0911925,0,384,variable
128,male head,apartment,1,750,0,1,1,70000,0,39,4,0,90,2018HU0947622,0,501,variable
121,female head,house,4,1300,0,9,3,70000,0,16,3,2,240,2018HU1084244,0,272,variable
110,female head,apartment,1,1400,0,1,1,70000,0,25,6,0,100,2018HU1085104,0,501,variable
118,male head,apartment,2,1100,0,4,2,70000,0,39,2,0,150,2018HU1087159,0,417,variable
113,male head,apartment,1,1000,0,4,1,70000,0,66,4,0,0,2018HU1135772,0,501,variable
118,female head,house,2,600,0,6,2,70000,0,13,3,0,180,2018HU1145770,0,425,variable
117,male head,house,2,1000,0,8,2,70000,0,14,2,1,100,2018HU1146090,0,413,variable
114,married,apartment,2,1200,0,2,1,70000,0,27,1,0,180,2018HU1151380,0,418,variable
105,female head,house,2,750,0,6,2,70000,0,7,3,1,270,2018HU1199297,0,408,variable
109,male head,apartment,2,1300,0,3,2,70000,0,25,5,0,90,2018HU1252702,0,460,variable
109,male head,apartment,2,1200,0,4,2,70000,0,52,5,0,180,2018HU1253127,0,461,variable
111,married,apartment,2,1700,0,6,2,70000,0,29,1,0,100,2018HU1255181,0,417,variable
104,female head,apartment,1,1200,0,3,1,70000,0,21,6,0,60,2018HU1280562,0,501,variable
109,male head,apartment,1,890,0,4,1,70000,0,21,4,0,80,2018HU1281118,0,501,variable
120,male head,apartment,1,930,0,4,1,70000,0,23,4,0,50,2018HU1320722,0,501,variable
116,female head,house,3,980,0,5,1,70000,0,10,3,2,100,2018HU1397003,0,352,variable
117,married,apartment,2,1100,0,5,2,70000,0,36,1,0,200,2019HU0012011,0,411,variable
100,female head,apartment,1,1100,0,4,1,70000,0,17,6,0,50,2019HU0017516,0,501,variable
116,male head,apartment,1,790,0,1,1,70000,0,13,4,0,0,2019HU0024735,0,501,variable
107,male head,apartment,1,1400,0,2,1,70000,0,23,4,0,110,2019HU0055733,0,501,variable
103,male head,apartment,4,1200,0,4,2,70000,0,38,2,0,180,2019HU0194263,0,303,variable
110,female head,apartment,1,1400,0,3,1,70000,0,10,6,0,90,2019HU0198214,0,501,variable
111,male head,house,1,1500,0,7,1,70000,0,45,4,0,80,2019HU0209421,0,501,variable
118,married,apartment,2,1100,0,1,2,70000,0,11,1,0,0,2019HU0209823,0,411,variable
113,married,apartment,3,1300,0,3,1,70000,0,20,1,1,110,2019HU0212255,0,341,variable
111,male head,apartment,1,1100,0,4,2,70000,0,7,4,0,150,2019HU0254715,0,501,variable
115,married,apartment,2,1000,0,5,2,70000,0,38,1,0,200,2019HU0257417,0,411,variable
100,male head,house,1,1300,0,5,1,70000,0,18,4,0,80,2019HU0259386,0,501,variable
110,female head,apartment,1,1100,0,2,1,70000,0,15,6,0,60,2019HU0329348,0,501,variable
122,married,house,6,650,0,4,3,70000,0,10,1,2,220,2019HU0336740,0,196,variable
113,female head,apartment,1,1100,0,2,1,70000,0,13,6,0,70,2019HU0433587,0,501,variable
115,female head,apartment,1,880,0,6,1,70000,0,15,6,0,110,2019HU0487026,0,501,variable
116,male head,apartment,1,700,0,1,1,70000,0,14,4,0,0,2019HU0590185,0,501,variable
121,male head,house,2,1200,0,7,3,70000,0,82,5,0,170,2019HU0602554,0,344,variable
114,female head,apartment,1,920,0,4,1,70000,0,22,6,0,120,2019HU0615851,0,501,variable
116,male head,apartment,3,1400,0,3,2,70000,0,23,2,1,0,2019HU0639262,0,346,variable
118,male head,apartment,1,1600,0,5,1,70000,0,15,4,0,230,2019HU0652865,0,501,variable
110,female head,apartment,2,1400,0,4,2,70000,0,18,7,0,50,2019HU0664189,0,342,variable
111,male head,apartment,1,930,0,5,0,70000,0,9,4,0,130,2019HU0691446,0,501,variable
118,female head,apartment,2,450,0,1,2,70000,0,41,7,0,0,2019HU0695487,0,264,variable
116,female head,apartment,2,1100,0,4,1,70000,0,14,7,0,80,2019HU0730132,0,288,variable
109,married,house,2,1300,0,4,2,70000,0,25,1,0,80,2019HU0734114,0,412,variable
104,married,house,4,1300,0,5,2,70000,0,15,1,2,100,2019HU0814285,0,275,variable
109,male head,apartment,1,1500,0,3,1,70000,0,20,4,0,80,2019HU0838980,0,501,variable
104,female head,apartment,1,100,0,4,1,70000,0,12,6,0,100,2019HU0877846,0,501,variable
116,female head,house,3,1100,0,6,1,70000,0,17,3,2,300,2019HU0970325,0,342,variable
105,female head,house,4,1300,1,4,2,70000,0,50,3,2,200,2019HU1033109,0,264,variable
106,male head,apartment,3,1100,0,6,1,70000,0,30,2,1,100,2019HU1158525,0,345,variable
103,male head,trailer,1,250,0,2,0,70000,0,19,4,0,120,2019HU1175987,0,501,variable
108,female head,apartment,2,1300,0,4,2,70000,0,45,7,0,130,2019HU1193570,0,302,variable
117,male head,apartment,2,930,0,3,2,70000,0,10,5,0,80,2019HU1197668,0,302,variable
120,female head,house,2,1100,0,7,1,70000,0,14,3,0,180,2019HU1200058,0,413,variable
107,married,apartment,2,1200,0,2,2,70000,0,12,1,0,100,2019HU1239301,0,412,variable
103,married,apartment,4,650,0,4,4,70000,0,32,1,0,70,2019HU1242269,0,229,variable
116,female head,apartment,1,740,0,4,1,70000,0,23,6,0,90,2019HU1243187,0,501,variable
116,male head,apartment,1,880,0,1,1,70000,0,12,4,0,0,2019HU1267250,0,501,variable
118,female head,house,2,1700,0,5,2,70000,0,23,7,0,170,2019HU1307627,0,381,variable
114,male head,house,1,1000,0,7,1,70000,0,22,4,0,80,2.02E+12,10000,501,variable
117,male head,house,1,1000,1,4,0,70000,900,17,4,0,120,2.02E+12,15400,501,variable
114,married,house,3,800,1,6,2,70000,0,13,1,0,210,2019HU1129584,16000,354,variable
101,female head,house,3,1500,0,7,2,70000,0,10,3,0,670,2.02E+12,16900,367,variable
107,married,house,6,1600,0,8,3,70000,0,12,1,2,300,2.02E+12,18000,209,variable
